transaction_id,customer_id,date,amount,merchant,category,country,is_international,card_type,currency,flagged
TXN009604,2953,2023-12-17,158.69,"Martinez, Gomez and Henderson",Travel,UK,0,Master Card,GBP,0
TXN009605,1861,2024-05-15,158.61,Carpenter and Sons,dinning,UK,0,AmEx,GBP,0
TXN009606,1578,2024-02-13,65.31,"Archer, Edwards and Lee",Groceries,UK,0,AmEx,GBP,0
TXN009607,1393,2024-05-25,59.42,Wilcox Ltd,Groceries,Vietnam,0,MasterCard,VND,0
TXN009608,2689,2024-01-10,136.59,"Frazier, Garcia and Lee",Dining,Germany,1,AmEx,EUR,0
TXN009609,1287,2024-04-24,88.38,Robinson-Odonnell,healthcare,UK,0,Master Card,GBP,0
TXN009610,2927,2024-02-06,23.49,"Carpenter, Miller and Caldwell",Utilities,Singapore,0,amex,SGD,0
TXN009611,2242,2024-04-25,12.11,"Vargas, James and Ellis",Groceries,Taiwan,0,Visa,TWD,0
TXN009612,1152,2023-12-23,1.57,Andrews-Navarro,dinning,Taiwan,0,amex,TWD,0
TXN009613,2198,2024-05-20,140.24,Smith Ltd,Utilities,USA,0,Master Card,USD,0
TXN009614,2127,2024-04-02,24.67,Gonzalez Inc,Travell,Vietnam,0,Visa,VND,0
TXN009615,1332,2023-12-14,50.57,"Cohen, Lopez and Mcmahon",Elec-tronics,UK,0,Master Card,GBP,0
TXN009616,2374,2024-05-27,74.09,Howard-Brown,Elec-tronics,India,0,MasterCard,INR,0
TXN009617,2493,2024-04-07,32.03,Miller PLC,Groceries,Germany,0,AmEx,EUR,0
TXN009618,1619,2024-06-01,333.64,Hayes and Sons,Clothing,Germany,0,Visa,EUR,0
TXN009619,1439,2024-01-05,18.14,Monroe-Bean,grocerie,UK,0,Master Card,GBP,0
TXN009620,2409,2024-01-12,157.98,"Alvarez, Dunn and Benson",Groceries,Germany,0,AmEx,EUR,0
TXN009621,1883,2024-03-06,60.14,"Becker, Martinez and Ruiz",Clothing,UK,0,amex,GBP,0
TXN009622,2853,2023-12-16,54.98,"George, Williams and Smith",Elec-tronics,India,0,Master Card,INR,0
TXN009623,1554,2024-03-01,231.91,Williams and Sons,healthcare,USA,0,Visa,USD,0
TXN009624,1932,2024-02-26,14.09,Hudson and Sons,Travell,Germany,1,Visa,EUR,0
TXN009625,2588,2024-05-09,15.07,Brown-Cole,Entertainment,Germany,0,AmEx,EUR,0
TXN009626,2246,2024-04-17,121.78,"Walker, Murillo and Vaughn",Health,USA,1,amex,USD,0
TXN009627,2737,2024-05-31,41.35,"Orozco, Baird and Jones",healthcare,India,1,AmEx,INR,0
TXN009628,1327,2023-12-08,105.53,"Hunt, Sanders and Evans",Dining,USA,0,Master Card,USD,0
TXN009629,2186,2024-01-19,24.39,Williams-Schroeder,Groceries,Taiwan,0,amex,TWD,0
TXN009630,1643,2024-04-13,265.17,Cook-Jefferson,Health,Taiwan,0,Master Card,TWD,0
TXN009631,1521,2024-03-13,179.68,"Hernandez, Fox and Wilson",grocerie,USA,0,AmEx,USD,0
TXN009632,2099,2024-02-15,36.02,"Reed, Knight and Pope",Groceries,Vietnam,0,AmEx,VND,0
TXN009633,2077,2024-03-15,113.6,Kim Group,Groceries,UK,0,AmEx,GBP,0
TXN009634,1095,2024-05-20,26.49,"Odonnell, King and Yoder",Travell,Taiwan,0,amex,TWD,0
TXN009635,2671,2023-12-21,94.31,Austin LLC,dinning,Japan,0,MasterCard,JPY,0
TXN009636,1429,2024-04-07,164.41,Nguyen-Brown,healthcare,India,1,AmEx,INR,0
TXN009637,1393,2024-04-09,202.44,Berg Group,dinning,USA,1,MasterCard,USD,0
TXN009638,1551,2024-02-23,48.4,"Avery, Terry and Carter",,USA,0,MasterCard,USD,0
TXN009639,1568,2024-02-02,144.24,"Malone, Norman and Hughes",Health,Vietnam,1,amex,VND,0
TXN009640,2826,2024-03-23,4.27,"Brown, Ramirez and King",dinning,USA,0,AmEx,USD,0
TXN009641,1021,2024-04-11,12.49,"Guzman, Vazquez and Barr",Travel,India,0,Master Card,INR,0
TXN009642,2883,2023-12-24,242.7,Stanley-Murphy,Dining,Singapore,0,MasterCard,SGD,0
TXN009643,2143,2024-04-10,14.08,Blanchard-Rodriguez,grocerie,Germany,0,AmEx,EUR,0
TXN009644,1349,2024-04-30,9.26,"Hansen, Orozco and Morrow",Travell,Taiwan,1,AmEx,TWD,0
TXN009645,2130,2024-02-27,271.91,Davis PLC,Travell,Germany,0,amex,EUR,0
TXN009646,1078,2024-05-07,102.83,Valencia-Hahn,Dining,Japan,1,Visa,JPY,0
TXN009647,1965,2024-01-05,171.21,Perez and Sons,Groceries,Germany,0,amex,EUR,0
TXN009648,1076,2024-01-25,400.66,Good-Johnson,grocerie,UK,0,MasterCard,GBP,0
TXN009649,2638,2023-12-20,26.66,Howard LLC,Travel,USA,0,AmEx,USD,0
TXN009650,2058,2024-05-12,19.44,"Carter, Ramirez and Jackson",Utilities,India,0,amex,INR,0
TXN009651,2354,2024-01-17,34.94,"Mills, Beck and Griffin",Elec-tronics,Japan,0,Visa,JPY,0
TXN009652,1489,2024-04-17,85.24,Hall-Henry,None,Germany,0,amex,EUR,0
TXN009653,1795,2024-04-03,25.17,"Cantu, Collins and Johnson",Clothing,USA,0,amex,USD,0
TXN009654,1689,2024-02-15,63.42,"Brown, Barrett and Reid",,USA,0,Master Card,USD,0
TXN009655,1598,2024-01-28,40.25,Ballard PLC,Travel,Singapore,1,Master Card,SGD,0
TXN009656,1926,2024-03-01,30.8,Gonzalez LLC,Groceries,USA,0,Visa,USD,0
TXN009657,1897,2024-04-10,7.19,Parker-Porter,Dining,Taiwan,0,amex,TWD,0
TXN009658,1672,2024-04-19,30.38,Baker-Hawkins,Travel,India,0,amex,INR,0
TXN009659,2980,2023-12-20,53.82,"Roberts, Wilkerson and Barron",,UK,0,amex,GBP,0
TXN009660,1044,2023-12-14,41.4,Pace-Brown,None,India,1,MasterCard,INR,0
TXN009661,1800,2024-03-09,17.35,"Baker, Thompson and Bailey",Utilities,UK,0,MasterCard,GBP,0
TXN009662,1532,2023-12-23,13.64,Dudley Group,,India,0,AmEx,INR,0
TXN009663,1488,2024-03-05,109.29,Torres LLC,Clothing,UK,0,Master Card,GBP,0
TXN009664,1336,2024-01-21,72.5,"Reyes, Leblanc and Johnson",Utilities,Germany,1,AmEx,EUR,0
TXN009665,2134,2024-05-18,10.74,Berry-Ray,,Germany,0,Master Card,EUR,0
TXN009666,2362,2023-12-20,218.91,"Johnson, Simmons and Johnson",Travell,USA,0,amex,USD,0
TXN009667,1533,2024-02-10,3.37,Hughes Group,Groceries,Taiwan,1,Master Card,TWD,0
TXN009668,1051,1975-07-27,213.71,Nash-Ramsey,Travel,Germany,0,amex,EUR,0
TXN009669,1419,2024-03-06,55.83,Castaneda and Sons,Clothing,Japan,0,AmEx,JPY,0
TXN009670,1550,2024-03-09,45.26,Kelley and Sons,Electronics,Japan,0,MasterCard,JPY,0
TXN009671,2231,2024-05-05,29.41,Powers-Lewis,Entertainment,Germany,0,Visa,EUR,0
TXN009672,1449,2024-04-23,76.34,"Roberts, Avila and Dunn",Groceries,Japan,0,MasterCard,JPY,0
TXN009673,2386,2024-03-27,98.5,"Mcbride, Torres and Odom",Entertainment,USA,1,MasterCard,USD,0
TXN009674,2318,2024-03-04,108.06,"Mckenzie, Green and Harris",Utilities,Taiwan,0,amex,TWD,0
TXN009675,1111,2024-03-16,28.07,Moore Inc,Utilities,USA,1,MasterCard,USD,0
TXN009676,1767,2024-05-19,48.35,Smith and Sons,Utilities,Vietnam,0,Visa,VND,0
TXN009677,2965,2024-05-20,77.34,"Carroll, Dominguez and Matthews",healthcare,UK,0,AmEx,GBP,0
TXN009678,1505,2024-05-23,132.7,Hicks-Miller,healthcare,USA,1,AmEx,USD,0
TXN009679,2874,2024-01-24,93.82,"Villanueva, Moore and Moran",Clothing,India,0,MasterCard,INR,0
TXN009680,2808,2024-02-21,12.63,"Cunningham, Yang and Williamson",Clothing,Singapore,0,MasterCard,SGD,0
TXN009681,2100,2024-06-05,9.97,Russell-Schwartz,None,Vietnam,1,AmEx,VND,0
TXN009682,1111,2024-01-12,200.22,Brown-Richards,,USA,0,Master Card,USD,0
TXN009683,2342,2024-03-24,138.76,"Deleon, Smith and Cole",Entertainment,UK,0,amex,GBP,0
TXN009684,1227,2024-05-23,95.85,macias-castro,Travell,Vietnam,0,Master Card,VND,0
TXN009685,1660,2023-12-13,4.15,"Ramos, Green and Miller",Travell,India,0,AmEx,INR,0
TXN009686,2134,2024-05-27,103.49,Dunn Inc,Entertainment,UK,0,AmEx,GBP,0
TXN009687,2542,2024-02-18,74.44,Williams PLC,dinning,USA,1,Visa,USD,0
TXN009688,1901,2024-05-07,2.16,Ramirez Inc,Travell,Singapore,1,MasterCard,SGD,0
TXN009689,1121,2024-03-31,23.81,Caldwell-Schultz,dinning,UK,1,Visa,GBP,0
TXN009690,2391,2023-12-14,28.48,"Warren, Morton and Rogers",Health,Vietnam,0,MasterCard,VND,0
TXN009691,1215,2024-05-17,23.93,"Williamson, Hill and Baker",Health,Singapore,0,MasterCard,SGD,0
TXN009692,2360,2024-01-23,9.76,"King, Lopez and Smith",,Germany,0,amex,EUR,0
TXN009693,1223,2024-01-04,167.73,Hill-Burke,dinning,Singapore,0,MasterCard,SGD,0
TXN009694,2200,2024-02-08,188.08,"Brown, Guerrero and Berry",Entertainment,UK,1,AmEx,GBP,0
TXN009695,2572,2023-12-02,24.99,Guzman Inc,Groceries,India,0,Visa,INR,0
TXN009696,1563,2023-12-27,16.3,Rogers-Savage,grocerie,Singapore,0,MasterCard,SGD,0
TXN009697,1532,2024-05-04,160.82,"Bautista, Clark and Gomez",Dining,Taiwan,1,Visa,TWD,0
TXN009698,1231,2024-03-28,63.35,Stewart Group,Travel,UK,0,MasterCard,GBP,0
TXN009699,1910,2024-02-18,245.89,Moore-Kelly,Clothing,USA,0,amex,USD,0
TXN009700,1859,2023-12-20,38.26,Hill LLC,Clothing,Taiwan,0,MasterCard,TWD,0
TXN009701,2503,2024-02-21,148.99,"Pierce, Ramos and Ortiz",Dining,Germany,0,AmEx,EUR,0
TXN009702,1314,2024-02-19,244.37,Johnson Inc,Utilities,Germany,0,amex,EUR,0
TXN009703,2319,2024-01-31,80.73,Baird PLC,Health,Taiwan,0,MasterCard,TWD,0
TXN009704,2402,2024-01-30,350.13,"Carter, Delacruz and Perry",,Germany,0,Visa,EUR,0
TXN009705,1294,2024-03-16,271.7,Moore-Bentley,Health,Singapore,0,Visa,SGD,0
TXN009706,1441,2023-12-04,40.62,Sandoval-Phillips,healthcare,India,1,MasterCard,INR,0
TXN009707,1890,2024-03-09,28.72,"Rose, Cole and Wright",Entertainment,Vietnam,0,Master Card,VND,0
TXN009708,2815,2024-05-13,3.09,Acevedo Inc,Health,Vietnam,0,Master Card,VND,0
TXN009709,1418,2024-01-05,71.24,Ford-Schmidt,Travell,India,0,amex,INR,0
TXN009710,2993,2024-01-19,2.11,Reynolds PLC,Clothing,Japan,1,Visa,JPY,0
TXN009711,1077,2024-03-08,9.48,Berg-Hill,None,Taiwan,1,AmEx,TWD,0
TXN009712,2979,2024-01-16,117.78,"Leach, Shaw and Maynard",,Japan,0,Master Card,JPY,0
TXN009713,2285,2023-12-22,115.48,Campbell Inc,Utilities,UK,1,Visa,GBP,0
TXN009714,1332,2024-03-20,0.51,"Ortega, Thornton and Barrett",Travell,Vietnam,0,amex,VND,0
TXN009715,2437,2024-04-22,130.67,"Ali, Carroll and Fox",Groceries,Vietnam,1,AmEx,VND,0
TXN009716,2861,2024-04-07,8.52,Bailey-Smith,Utilities,UK,0,MasterCard,GBP,0
TXN009717,1152,2024-03-21,161.18,"Martin, Mathews and Hawkins",Health,India,0,amex,INR,0
TXN009718,1156,2024-01-25,94.08,"Price, Burns and Collins",Health,Germany,1,Master Card,EUR,0
TXN009719,2161,2024-04-24,45.6,Davis Ltd,Dining,Singapore,1,Visa,SGD,0
TXN009720,1127,2024-03-12,172.03,Lynch PLC,Elec-tronics,USA,0,amex,USD,0
TXN009721,2533,2024-03-14,73.48,Fowler Inc,Elec-tronics,Singapore,0,AmEx,SGD,0
TXN009722,1240,2024-01-05,46.87,Arnold LLC,healthcare,UK,0,Master Card,GBP,0
TXN009723,2294,2023-12-12,43.75,"Charles, Mercer and Franco",Electronics,Japan,1,MasterCard,JPY,0
TXN009724,2745,1979-03-02,7.98,Davis Ltd,Travell,Vietnam,0,MasterCard,VND,0
TXN009725,1175,2024-03-23,115.27,"Alexander, Gibson and Shepherd",Elec-tronics,USA,0,MasterCard,USD,0
TXN009726,1028,2024-01-18,156.19,Shepard-Gentry,Elec-tronics,UK,0,MasterCard,GBP,0
TXN009727,2309,2024-03-08,123.79,Anderson-Woods,Dining,India,0,Visa,INR,0
TXN009728,1453,2024-05-12,39.69,Miller-Garcia,Clothing,USA,0,MasterCard,USD,0
TXN009729,2846,2024-04-08,,Lin Inc,Utilities,Singapore,1,MasterCard,SGD,0
TXN009730,2001,2024-04-12,69.91,Clark PLC,Clothing,Japan,1,amex,JPY,0
TXN009731,1928,2024-05-14,35.34,"Martinez, Villa and Ruiz",grocerie,Singapore,0,AmEx,SGD,0
TXN009732,2917,2023-12-18,109.65,"Davis, Brown and Zamora",,Germany,0,Master Card,EUR,0
TXN009733,2188,2024-01-19,180.98,"Watson, Hayes and Sullivan",,Germany,1,amex,EUR,0
TXN009734,1145,2024-01-09,45.58,"Rivera, Horne and Klein",Elec-tronics,India,0,amex,INR,0
TXN009735,1692,2024-02-11,13.08,Smith-Gonzalez,None,Japan,1,amex,JPY,0
TXN009736,1432,2024-03-23,18.22,Taylor and Sons,Dining,Vietnam,0,AmEx,VND,0
TXN009737,1469,2024-03-09,1770.96,"Cook, Casey and Hamilton",Entertainment,Germany,0,AmEx,EUR,1
TXN009738,1499,,180.02,Holt-Klein,dinning,UK,0,Master Card,GBP,0
TXN009739,1230,2024-01-11,5.46,"Ryan, Randall and Zimmerman",Dining,Japan,1,MasterCard,JPY,0
TXN009740,2587,2024-01-09,178.08,Miller-Lynch,Elec-tronics,UK,0,Visa,GBP,0
TXN009741,1929,2024-05-10,346.59,griffingroup,dinning,UK,0,MasterCard,GBP,0
TXN009742,2811,2024-02-12,6.96,Turner PLC,Groceries,Singapore,1,Visa,SGD,0
TXN009743,2310,2024-03-29,70.49,Jones Group,Health,Taiwan,0,Visa,TWD,0
TXN009744,1882,2024-01-28,83.05,Ramirez-Hoffman,Utilities,Vietnam,0,Master Card,VND,0
TXN009745,2435,2024-03-01,6.89,"Smith, Williams and Boyle",Utilities,Singapore,1,Visa,SGD,0
TXN009746,2440,2023-12-30,21.86,Scott-Coleman,Health,India,0,Master Card,INR,0
TXN009747,1974,2024-02-10,268.7,Brown-Morrison,,Taiwan,0,MasterCard,TWD,0
TXN009748,1977,2024-01-05,68.4,"Moore, Price and Parsons",,Taiwan,0,AmEx,TWD,0
TXN009749,1854,2024-01-08,129.98,Sanchez-Stewart,Clothing,Vietnam,0,Master Card,VND,0
TXN009750,2360,2023-12-21,109.84,"Chavez, Zimmerman and Martinez",grocerie,India,0,amex,INR,0
TXN009751,2077,2024-02-25,21.06,Turner-Russell,Elec-tronics,USA,0,AmEx,USD,0
TXN009752,2141,2023-12-04,37.02,Robertson Inc,Entertainment,UK,1,AmEx,GBP,0
TXN009753,1454,2023-12-14,128.11,Powers-Rogers,dinning,India,0,amex,INR,0
TXN009754,2346,2023-12-17,80.91,Hill-Jacobs,None,USA,1,amex,USD,0
TXN009755,2225,2023-12-28,51.03,Thompson Inc,dinning,Japan,0,AmEx,JPY,0
TXN009756,1281,2024-01-08,17.57,Christensen Ltd,Dining,Germany,1,amex,EUR,0
TXN009757,1878,2024-01-26,244.23,"Mcknight, Baldwin and Monroe",Electronics,Vietnam,1,MasterCard,VND,0
TXN009758,2985,2024-05-31,65.47,"Long, Allen and Lawson",Elec-tronics,Taiwan,0,Visa,TWD,0
TXN009759,2784,2024-01-21,47.74,Atkins-Martinez,Groceries,Germany,0,Master Card,EUR,0
TXN009760,2392,2024-05-08,66.93,"Kline, Levine and Mcintyre",dinning,India,0,Master Card,INR,0
TXN009761,1789,2024-05-30,51.59,Johnson and Sons,,India,0,MasterCard,INR,0
TXN009762,1890,2024-05-14,39.67,Wood Ltd,,Taiwan,0,Visa,TWD,0
TXN009763,2584,2024-02-22,33.96,Zamora-Warren,None,India,0,AmEx,INR,0
TXN009764,2598,2024-05-03,26.61,Lopez-Flores,,USA,0,AmEx,USD,0
TXN009765,1754,1990-05-16,105.66,Wade-Watts,Health,Japan,0,Master Card,JPY,0
TXN009766,1001,2024-03-20,3.02,Nunez LLC,Health,Vietnam,0,Master Card,VND,0
TXN009767,2389,2024-01-23,39.22,Adams PLC,Electronics,India,0,AmEx,INR,0
TXN009768,1392,2024-02-10,44.2,"Hall, Gross and Klein",Electronics,India,0,MasterCard,INR,0
TXN009769,2766,2024-05-03,42.74,"Price, Barnes and Summers",healthcare,Germany,0,MasterCard,EUR,0
TXN009770,2572,2024-04-27,111.15,"Sutton, Gray and Baker",dinning,Japan,0,amex,JPY,0
TXN009771,1401,2024-05-26,200.68,"Rose, Rivera and Guerra",Clothing,Japan,0,MasterCard,JPY,0
TXN009772,2252,2024-04-21,10.47,"Daniel, Hanson and Taylor",Elec-tronics,Taiwan,0,Master Card,TWD,0
TXN009773,1213,2024-01-13,547.5600000000001,"Washington, Smith and Morales",,Taiwan,0,MasterCard,TWD,0
TXN009774,1901,2023-12-17,212.39,Pacheco-Keller,healthcare,Germany,0,AmEx,EUR,0
TXN009775,2913,2024-05-08,108.3,"Mcpherson, Park and Foster",Elec-tronics,India,0,Visa,INR,0
TXN009776,1894,2024-01-14,0.38,Harris Inc,Clothing,India,0,amex,INR,0
TXN009777,1141,2023-12-20,52.37,"Fletcher, Mcmahon and Nelson",,Singapore,0,MasterCard,SGD,0
TXN009778,1402,2024-01-06,2162.7599999999998,Baker-Bradley,Utilities,Vietnam,0,AmEx,VND,1
TXN009779,2843,2024-01-25,41.28,George-Fields,Entertainment,Germany,0,Visa,EUR,0
TXN009780,1890,2024-01-07,192.1,"Jones, Brady and Davis",Groceries,Germany,0,Master Card,EUR,0
TXN009781,1838,2024-02-02,70.2,Evans-Peck,Electronics,UK,0,Master Card,GBP,0
TXN009782,2164,2024-03-07,45.49,Hansen-Cruz,dinning,Vietnam,0,amex,VND,0
TXN009783,1572,2024-03-22,38.96,Schneider-Lin,Entertainment,Vietnam,0,MasterCard,VND,0
TXN009784,2002,2024-04-19,222.24,Garner Ltd,Health,India,0,Visa,INR,0
TXN009785,1501,2024-01-26,58.55,Lopez-Jackson,Entertainment,Taiwan,1,Visa,TWD,0
TXN009786,2943,2024-01-25,263.88,"Adams, Jackson and Briggs",grocerie,India,0,amex,INR,0
TXN009787,1532,2024-02-13,20.48,"Watkins, Aguirre and Valenzuela",,Singapore,1,amex,SGD,0
TXN009788,2548,2024-05-16,32.89,Combs-Anderson,grocerie,Singapore,0,AmEx,SGD,0
TXN009789,1076,2024-01-15,5.02,"Smith, Carter and Bryant",Health,USA,0,amex,USD,0
TXN009790,2080,2024-02-07,72.17,"Dodson, Miller and Santiago",,India,0,AmEx,INR,0
TXN009791,2911,2024-01-08,5.37,"Stewart, Carter and Thomas",Travell,USA,0,Master Card,USD,0
TXN009792,1252,2024-02-09,190.51,Vega-Leonard,dinning,USA,1,amex,USD,0
TXN009793,2510,2023-12-20,32.04,"Williams, Berry and White",Travel,India,0,MasterCard,INR,0
TXN009794,2548,2024-03-25,44.15,Young Group,dinning,India,0,MasterCard,INR,0
TXN009795,1901,2024-01-04,160.16,Moore-Bell,Groceries,India,1,amex,INR,0
TXN009796,1905,2023-12-26,242.53,Carpenter Group,Entertainment,Taiwan,0,amex,TWD,0
TXN009797,1807,2024-05-31,27.01,"Hartman, Spencer and Hester",Dining,Japan,0,MasterCard,JPY,0
TXN009798,1726,2024-04-24,29.04,Manning Inc,healthcare,Singapore,1,Visa,SGD,0
TXN009799,1473,2024-02-05,56.67,Boyer-Moore,Clothing,UK,0,Visa,GBP,0
TXN009800,1495,2024-05-06,10.33,Burns-Garcia,Entertainment,India,0,Visa,INR,0
TXN009801,2949,2024-01-07,43.89,Brown PLC,dinning,Germany,0,Master Card,EUR,0
TXN009802,2480,2024-04-06,2.85,Stokes Ltd,healthcare,Germany,0,AmEx,EUR,0
TXN009803,1133,2024-02-07,13.76,Brown Inc,Entertainment,India,0,AmEx,INR,0
TXN009804,2701,2024-04-18,40.59,Garcia Ltd,Groceries,Vietnam,0,Visa,VND,0
TXN009805,2925,,3.32,Bright-Shaffer,Dining,Japan,0,AmEx,JPY,0
TXN009806,2372,2024-05-22,19.91,Cooley Ltd,Clothing,Taiwan,1,Visa,TWD,0
TXN009807,1306,2024-02-29,7.59,"Harris, Bullock and Clay",grocerie,Japan,0,AmEx,JPY,0
TXN009808,1709,2024-02-26,6.34,"Kirby, Greer and Price",,Germany,1,Visa,EUR,0
TXN009809,2964,2024-05-26,497.57,Gilbert LLC,Travel,Japan,1,MasterCard,JPY,0
TXN009810,2067,2023-12-10,121.45,Schmidt-Bryant,Travell,USA,0,Visa,USD,0
TXN009811,1758,2024-02-25,221.85,Lopez Group,Groceries,USA,1,AmEx,USD,0
TXN009812,1705,2024-04-23,71.71,Juarez and Sons,,USA,0,AmEx,USD,0
TXN009813,2696,2024-03-01,880.56,Bean-Reynolds,Utilities,UK,0,Visa,GBP,0
TXN009814,2840,2024-04-26,35.68,Davis PLC,Health,Singapore,0,Master Card,SGD,0
TXN009815,2855,2024-03-09,6.14,"Schneider, Jenkins and Lopez",None,USA,0,amex,USD,0
TXN009816,1060,2024-02-25,205.98,Henry-Day,healthcare,Taiwan,1,Master Card,TWD,0
TXN009817,1788,2024-02-14,374.14,Reed-Thornton,Travell,Japan,0,amex,JPY,0
TXN009818,2626,2024-01-22,89.66,"Andrews, Flores and Hall",dinning,Singapore,0,MasterCard,SGD,0
TXN009819,1894,2024-04-10,33.33,Chen LLC,Travell,Japan,0,amex,JPY,0
TXN009820,1386,2023-12-18,60.45,Moreno-Henry,dinning,India,1,Master Card,INR,0
TXN009821,1104,2024-02-03,12.66,Nguyen Group,Electronics,Japan,0,amex,JPY,0
TXN009822,1460,2024-05-28,40.52,Watkins-Martinez,Clothing,Taiwan,0,amex,TWD,0
TXN009823,1260,2024-07-16,38.01,Smith Ltd,Entertainment,USA,0,Master Card,USD,0
TXN009824,1576,2024-02-01,357.75,Howard-Bean,Travell,Taiwan,1,Visa,TWD,0
TXN009825,1454,2024-02-27,196.9,Harding Ltd,Utilities,Taiwan,0,Master Card,TWD,0
TXN009826,1982,2023-12-06,126.9,"Yang, Cook and Jackson",Entertainment,USA,0,AmEx,USD,0
TXN009827,2476,2024-02-16,12.24,Clarke-Mckay,healthcare,India,0,Visa,INR,0
TXN009828,2961,2024-02-16,62.69,Rose-Frost,Entertainment,India,0,AmEx,INR,0
TXN009829,1276,2024-01-15,147.61,Christensen Ltd,Utilities,USA,0,MasterCard,USD,0
TXN009830,2418,2024-05-02,51.67,Cook-Mann,Travell,Singapore,0,MasterCard,SGD,0
TXN009831,1421,2023-12-31,116.0,Hall Inc,Health,Singapore,0,Master Card,SGD,0
TXN009832,1176,2024-04-03,345.22,"Ballard, Barton and Stafford",Groceries,USA,0,AmEx,USD,0
TXN009833,2069,2024-02-12,63.89,"Gonzalez, Carter and Campbell",dinning,Singapore,1,AmEx,SGD,0
TXN009834,2652,2024-02-26,190.23,Vasquez PLC,Dining,Japan,0,amex,JPY,0
TXN009835,2334,2023-12-18,46.33,"Sullivan, Ferguson and Davis",Electronics,Japan,0,Master Card,JPY,0
TXN009836,2784,2023-12-15,196.51,"Lewis, Franco and Harris",Electronics,Germany,0,AmEx,EUR,0
TXN009837,1898,2024-03-04,26.55,"Torres, Peterson and Williamson",Dining,Japan,0,MasterCard,JPY,0
TXN009838,1190,2024-01-01,3.51,"Robbins, Malone and Greer",Travel,Germany,1,Master Card,EUR,0
TXN009839,2649,2023-12-28,71.66,"Cook, Jordan and Case",grocerie,Vietnam,0,amex,VND,0
TXN009840,1968,2024-01-21,76.31,Edwards-Moore,Entertainment,Singapore,1,amex,SGD,0
TXN009841,1629,2023-12-31,190.2,Oneal LLC,healthcare,Vietnam,1,AmEx,VND,0
TXN009842,1224,2023-12-27,6.28,Sandoval and Sons,Travell,Japan,0,MasterCard,JPY,0
TXN009843,1518,2024-02-25,221.01,Wells-Carroll,Entertainment,UK,0,amex,GBP,0
TXN009844,1111,2024-04-01,163.72,Terrell Ltd,,Singapore,1,MasterCard,SGD,0
TXN009845,2020,2023-12-21,71.29,Johnson-Welch,None,UK,0,AmEx,GBP,0
TXN009846,2769,2024-05-12,28.37,Shannon-Ortiz,,USA,0,amex,USD,0
TXN009847,1666,2024-01-29,233.63,"Rogers, Garcia and Mejia",Dining,Japan,0,amex,JPY,0
TXN009848,1588,2024-05-21,8.09,Snyder-Higgins,None,USA,0,Master Card,USD,0
TXN009849,2418,2023-12-24,13.3,Vargas-Larson,Entertainment,India,0,MasterCard,INR,0
TXN009850,1519,2024-01-11,114.85,Adams-Garcia,Entertainment,Japan,1,AmEx,JPY,0
TXN009851,2319,2024-01-26,4.09,Smith LLC,,UK,0,amex,GBP,0
TXN009852,2408,2024-02-06,5.05,Duncan-Lloyd,Entertainment,Singapore,0,MasterCard,SGD,0
TXN009853,2180,2024-05-24,60.06,Rice-Howard,Utilities,Germany,0,AmEx,EUR,0
TXN009854,1880,2024-01-19,94.51,Jackson Inc,Entertainment,Vietnam,0,AmEx,VND,0
TXN009855,2775,2024-04-29,27.68,Tucker-Gomez,Entertainment,Japan,0,AmEx,JPY,0
TXN009856,1887,2024-02-13,15.72,Hodge-Chavez,healthcare,Singapore,0,amex,SGD,0
TXN009857,1637,2024-01-12,294.93,"Bond, Thompson and Nelson",Electronics,Germany,1,Visa,EUR,0
TXN009858,2327,2023-12-01,158.25,"Smith, Carson and Freeman",Clothing,Taiwan,0,MasterCard,TWD,0
TXN009859,1550,2024-05-26,155.82,Ewing Group,Health,Japan,0,AmEx,JPY,0
TXN009860,2020,2024-03-22,111.38,Johnson-Taylor,grocerie,Japan,0,MasterCard,JPY,0
TXN009861,2871,2024-04-12,23.76,Johnson Inc,Clothing,Vietnam,0,amex,VND,0
TXN009862,1060,2024-01-19,69.82,"Petersen, Fuller and Roberts",Health,Vietnam,0,amex,VND,0
TXN009863,1213,2024-04-03,207.66,"Lee, Barajas and Blankenship",None,UK,0,amex,GBP,0
TXN009864,2825,2024-01-29,132.45,Sharp Group,Clothing,Germany,0,amex,EUR,0
TXN009865,1154,2024-02-28,44.26,Hayes-Gallegos,None,Singapore,1,Master Card,SGD,0
TXN009866,1486,2023-12-08,105.49,Collins-Ortiz,dinning,Germany,1,MasterCard,EUR,0
TXN009867,2308,2023-12-18,77.45,Rivers Group,None,Taiwan,0,Visa,TWD,0
TXN009868,2257,2023-12-30,60.23,"Carter, Johnson and Martinez",Groceries,Japan,0,amex,JPY,0
TXN009869,2981,2024-01-09,128.08,"Jackson, Lowe and Hudson",Dining,Vietnam,1,amex,VND,0
TXN009870,1347,2023-12-26,51.25,Guerrero-Marks,Travel,Vietnam,0,amex,VND,0
TXN009871,1921,2024-04-06,73.3,Rosales-Mcclain,Travel,UK,0,Visa,GBP,0
TXN009872,1043,2024-02-02,21.73,Reyes Group,None,Vietnam,0,Visa,VND,0
TXN009873,1309,2024-01-01,145.46,Wolfe Group,grocerie,Vietnam,1,AmEx,VND,0
TXN009874,1555,2023-12-31,25.37,"Garrett, Sanchez and Walker",Clothing,USA,0,Visa,USD,0
